elavskode,matrnr,esr_ejdnr
21151,3o,1510078303
21151,3cs,1510078230
21151,5bø,1510082807
21151,3ea,1510087620
21151,3h,1510078265
21151,5am,1510082777
21151,3i,1510078249
21151,7000bh,0
21151,5bk,1510077382
21151,15d,1510015379
21151,26b,1510074847
21151,27,1510074863
21151,15b,1510074820
21151,26a,1510075339
21151,29ae,1510075290
21151,29bi,1510075223
21151,29bl,1510075126
21151,29bm,1510075118
21151,29ad,1510075304
21151,29bh,1510075215
21151,29bn,1510075134
21151,29ac,1510075312
21151,29bg,1510075207
21151,29bo,1510075142
21151,28a,1510074782
21151,29ab,1510075320
21151,29bf,1510075193
21151,29bp,1510075150
21151,29bv,1510075061
21151,29bq,1510075169
21151,29ba,1510074731
21151,29be,1510075185
21151,29bu,1510075053
21151,24a,1510074766
21151,29br,1510075177
21151,29bb,1510074715
21151,30p,1510075002
21151,29aø,1510078109
21151,29bt,1510075045
21151,29aæ,1510078095
21151,30q,1510075010
21151,29bd,1510074693
21151,29bs,1510075037
21151,30r,1510075029
21151,3ax,1510078087
21151,7bg,1510081371
21151,7eg,1510150064
21151,9s,1510071414
21151,11aø,1510085156
21151,9k,1510133517
21151,10æ,1510079571
21151,10ak,1510079571
21151,11bh,1510085237
21151,11be,1510085202
21151,11bd,1510085210
21151,10d,1510081061
21151,7000br,0
21151,11bc,1510085229
21151,10s,1510081088
21151,11ba,1510085164
21151,11aæ,1510085148
21151,10h,1510081118
21151,11az,1510085121
21151,11bt,1510072860
21151,10p,1510081126
21151,11ax,1510085075
21151,11av,1510085083
21151,11au,1510085091
21151,11at,1510085105
21151,10q,1510081142
21151,11as,1510085113
21151,10ab,1510086748
21151,11am,1510085008
21151,11an,1510085016
21151,11ao,1510085024
21151,11ap,1510085032
21151,11aq,1510085040
21151,11y,1510072860
21151,11ar,1510085059
21151,11t,1510071449
21151,7000ae,0
21151,7000c,0
21151,7000ad,0
21151,7bm,1510140610
21151,7bn,1510140629
21151,7bo,1510140637
21151,7bp,1510140645
21151,7bq,1510140653
21151,7ar,1510077080
21151,7aq,1510077072
21151,7ao,1510081355
21151,7x,1510081363
21151,7ec,1510142672
21151,10a,1510071732
21151,10ø,1510071422
21151,7000bu,0
21151,10ao,1510071422
21151,7000e,0
21151,52,1510129978
21151,11bn,2400001564
21151,11m,1510081932
21151,11s,1510081940
21151,11aa,1510084893
21151,11by,1510072860
21151,11o,1510081959
21151,7000r,0
21151,11i,2400000511
21151,10o,2400000513
21151,10m,2400000515
21151,10u,1510072518
21151,10v,1510072526
21151,10x,1510072534
21151,10n,1510071821
21151,10y,1510072542
21151,10z,1510072550
21151,10ai,1510143342
21151,10ah,1510142230
21151,10al,1510079571
21151,9i,1510071414
21151,3in,1510124380
21151,5bi,1510077366
21151,7000æ,0
21151,9r,1510079644
21151,8l,1510079644
21151,9a,1510079644
21151,10ag,1510139841
21151,13f,1510079644
21151,9f,1510071414
21151,13a,1510077102
21151,3ie,1510123791
21151,3hø,1510123813
21151,3fb,1510122027
21151,7000bc,0
21151,13e,1510079644
21151,3hn,1510123953
21151,3hz,1510123848
21151,3ic,1510123775
21151,3ht,1510123929
21151,3ho,1510123945
21151,3id,1510123783
21151,3hæ,1510123821
21151,3hu,1510123937
21151,3fa,1510122035
21151,3ov,1510124445
21151,3if,1510123805
21151,3io,1510124399
21151,3it,1510124372
21151,3ip,1510124402
21151,3iu,1510124364
21151,3iq,1510124410
21151,3iv,1510124356
21151,3iæ,1510124267
21151,3fd,1510121918
21151,3kd,1510124259
21151,3fc,1510121926
21151,7ay,1510081231
21151,3ix,1510124348
21151,3iø,1510124275
21151,3ir,1510124429
21151,3ou,1510124445
21151,3ox,1510124445
21151,6hæ,1510081711
21151,5kd,1510139965
21151,5bt,1510072569
21151,6e,1510081681
21151,3lc,1510124445
21151,5by,1510075932
21151,6dr,1510073026
21151,5bu,1510072585
21151,6hu,1510073166
21151,6fh,1510072992
21151,6d,1510081673
21151,8af,1510073018
21151,5bs,1510077307
21151,6fz,1510072984
21151,5br,1510077293
21151,6fæ,1510072976
21151,5bq,1510077277
21151,5bp,1510077242
21151,3f,1510077285
21151,3cf,1510077315
21151,6a,1510077218
21151,3cl,1510077323
21151,7000z,0
21151,3d,1510077358
21151,7000m,0
21151,13b,1510077188
21151,7000i,0
21151,2gs,1510088678
21151,2l,1510081916
21151,7000g,0
21151,6dl,1510074111
21151,6an,1510072828
21151,6bo,1510071236
21151,6aq,1510073441
21151,6cg,1510071228
21151,6ch,1510071201
21151,6fs,1510071198
21151,6ar,1510073433
21151,6am,1510072801
21151,6bp,1510071171
21151,6bn,1510072674
21151,6as,1510073417
21151,6al,1510072798
21151,6ah,1510072666
21151,6ag,1510071139
21151,6u,1510072771
21151,6ak,1510071112
21151,6bm,1510071090
21151,6af,1510071074
21151,6t,1510072763
21151,6s,1510072755
21151,6bk,1510073840
21151,6r,1510072747
21151,6ba,1510073921
21151,6ad,1510073824
21151,6ab,1510073913
21151,6ac,1510073808
21151,5cq,1510071031
21151,6h,1510071708
21151,7000ag,0
21151,5a,1510077226
21151,32m,1510134858
21151,8ae,1510073034
21151,6ik,1510073182
21151,6dt,1510073158
21151,6fq,1510073212
21151,8ad,1510073050
21151,38a,1510077145
21151,6dv,1510073204
21151,6fp,1510073123
21151,8ac,1510073077
21151,38b,1510077137
21151,8n,1510071775
21151,8ab,1510073093
21151,8u,1510071791
21151,6ds,1510073115
21151,7as,1510080936
21151,8q,1510080952
21151,8e,1510080979
21151,7e,1510081002
21151,7g,1510081037
21151,7h,1510081053
21151,10l,1510081010
21151,7o,1510081096
21151,7ed,1510143393
21151,10t,1510081029
21151,7cp,1510140939
21151,7co,1510140920
21151,7at,1510081282
21151,7au,1510081274
21151,7v,1510081290
21151,10g,1510081045
21151,7a,1510080928
21151,5dh,1510076068
21151,5dg,1510076033
21151,5k,1510077552
21151,5ck,1510076009
21151,5i,1510077544
21151,5cm,1510075975
21151,5dy,1510075940
21151,5cx,1510077528
21151,5cl,1510075959
21151,5dk,1510077501
21151,5di,1510077498
21151,5bx,1510072577
21151,5dæ,1510077471
21151,3em,1510121462
21151,5bm,1510077455
21151,5bl,1510077404
21151,3en,1510121446
21151,3fp,1510121454
21151,5bh,1510077331
21151,3fo,1510121470
21151,3fn,1510121497
21151,3fm,1510121667
21151,3ci,1510077412
21151,3cx,1510077420
21151,3cg,1510077390
21151,3cy,1510077439
21151,3a,1510077463
21151,3b,1510077374
21151,3le,1510129730
21151,7av,1510081266
21151,7ax,1510081258
21151,7az,1510081223
21151,7aæ,1510081215
21151,7aø,1510081207
21151,7ba,1510081193
21151,7ce,1510140823
21151,7bb,1510081177
21151,7bc,1510081150
21151,7bd,1510081134
21151,7u,1510081304
21151,10r,1510081126
21151,7cc,1510140807
21151,7s,1510081312
21151,10ad,1510130739
21151,7br,1510140661
21151,7y,1510071740
21151,10e,1510081169
21151,10ac,1510120377
21151,7bu,1510140718
21151,7p,1510081320
21151,10i,1510081185
21151,7bt,1510140696
21151,8p,1510081339
21151,8ak,1510123260
21151,7bs,1510140688
21151,7bl,1510129536
21151,7t,1510081347
21151,7bk,1510129528
21151,7be,1510077099
21151,3fx,1510121713
21151,5da,1510077560
21151,3eg,1510121950
21151,3cn,1510077714
21151,3fy,1510121721
21151,3eh,1510121527
21151,3ei,1510121519
21151,3ek,1510121500
21151,3ex,1510121993
21151,3el,1510121489
21151,3eo,1510121969
21151,3or,1510077714
21151,3eq,1510121543
21151,3er,1510121551
21151,3ep,1510121535
21151,3ez,1510122000
21151,3es,1510121578
21151,3et,1510121586
21151,3eu,1510121594
21151,3ev,1510121608
21151,3eæ,1510121861
21151,3eø,1510121853
21151,3os,1510077714
21151,3fl,1510121659
21151,3fk,1510121640
21151,3fi,1510121632
21151,3fh,1510121624
21151,3fg,1510121616
21151,7000ap,0
21151,3ff,1510121888
21151,3fe,1510121896
21151,3fæ,1510121756
21151,3gø,1510123430
21151,3fz,1510121748
21151,3gc,1510121764
21151,3gb,1510121772
21151,3hk,1510123996
21151,3kø,1510123597
21151,3ha,1510123600
21151,3ga,1510121780
21151,3hb,1510123619
21151,3hc,1510123627
21151,3hd,1510123635
21151,3he,1510123643
21151,3gf,1510121829
21151,3hi,1510124003
21151,3ge,1510121810
21151,3hp,1510123880
21151,3gd,1510121802
21151,3hv,1510123872
21151,3hq,1510123899
21151,3hl,1510123988
21151,3hr,1510123902
21151,3hx,1510123864
21151,3hm,1510123961
21151,3hy,1510123856
21151,3ey,1510122019
21151,3hs,1510123910
21151,3gm,1510121837
21151,3gn,1510121845
21151,3ot,1510124445
21151,6v,1510073239
21151,7000bl,0
21151,7df,1510141129
21151,7db,1510141080
21151,7cø,1510141064
21151,7cz,1510141048
21151,7cr,1510140955
21151,7cs,1510140963
21151,7ct,1510140971
21151,7cu,1510140998
21151,7cv,1510141005
21151,7cx,1510141013
21151,7cy,1510141021
21151,6bg,1510073727
21151,7000s,0
21151,49c,1900012933
21151,16b,1510071910
21151,49d,1900012933
21151,49b,1900000092
21151,2y,1510079644
21151,49a,1900013202
21151,7ef,1510079644
21151,6q,1510072739
21151,6ce,1510073263
21151,6p,1510072712
21151,6bf,1510073719
21151,6o,1510072690
21151,6be,1510073697
21151,6x,1510073190
21151,6n,1510072682
21151,6dc,1510073689
21151,6ie,1510073255
21151,6y,1510073174
21151,6m,1510072658
21151,6id,1510073131
21151,6is,1510139620
21151,6at,1510073700
21151,6l,1510072631
21151,6im,1510087736
21151,6z,1510073107
21151,6ai,1510072623
21151,6k,1510072615
21151,6iz,1510071708
21151,6æ,1510073085
21151,5bz,1510072607
21151,6dp,1510073069
21151,5dø,1510075924
21151,6dq,1510073042
21151,6du,1510073182
21151,6ih,1510081738
21151,5bv,1510072593
21151,6f,1510081703
21151,6bø,1510073395
21151,6fx,1510073409
21151,6ca,1510073379
21151,6cb,1510073352
21151,6fv,1510073387
21151,6cc,1510073336
21151,6cd,1510073298
21151,6fu,1510073360
21151,6ix,1510077218
21151,6ft,1510073344
21151,6hr,1510073328
21151,6fl,1510073301
21151,6fk,1510073271
21151,6fr,1510073220
21151,6ip,1510133347
21151,6fi,1510073247
21151,7eb,1510142346
21151,7ea,1510142338
21151,7dø,1510142311
21151,7dæ,1510142303
21151,7cb,1510140793
21151,7bø,1510140777
21151,7cq,1510140947
21151,7cd,1510140815
21151,7dz,1510142281
21151,7dy,1510142273
21151,7dx,1510142265
21151,7dv,1510142257
21151,7ca,1510140785
21151,7bæ,1510140769
21151,7dm,1510141196
21151,7bf,1510080928
21151,7dp,1510141234
21151,7ds,1510141269
21151,7dr,1510141250
21151,7dq,1510141242
21151,7bz,1510140750
21151,7ck,1510140882
21151,7cn,1510140912
21151,7dk,1510141161
21151,7ci,1510140874
21151,7dl,1510141188
21151,7do,1510141226
21151,7dn,1510141218
21151,7by,1510140742
21151,7cm,1510140904
21151,7di,1510141153
21151,7ch,1510140866
21151,7bx,1510140734
21151,7dd,1510141102
21151,7cl,1510140890
21151,7dh,1510141145
21151,7cg,1510140858
21151,7dc,1510141099
21151,7da,1510141072
21151,7cæ,1510141056
21151,7bv,1510140726
21151,7cf,1510140831
21151,7dg,1510141137
21151,7de,1510141110
21151,7du,1510080928
21151,7dt,1510140602
21151,6bi,1510073778
21151,6aø,1510073905
21151,6bh,1510073743
21151,6aæ,1510073891
21151,6aa,1510073875
21151,5dq,1510076211
21151,6az,1510073859
21151,5dp,1510076181
21151,6ø,1510073832
21151,5de,1510076165
21151,6ay,1510073816
21151,5dd,1510076149
21151,6ax,1510073786
21151,5cy,1510076114
21151,6av,1510073751
21151,5cæ,1510076092
21151,6au,1510073735
21151,5ds,1510076173
21151,5df,1510076076
21151,5dc,1510076122
21151,5db,1510076157
21151,5h,1510076041
21151,5ei,1510077560
21151,5g,1510076025
21151,5eb,1510076130
21151,5dz,1510076017
21151,5ea,1510075991
21151,5cø,1510076106
21151,5ci,1510075983
21151,5cz,1510076084
21151,5bæ,1510075967
21151,5dm,1510076300
21151,5cn,1510077706
21151,5cd,1510076289
21151,5cb,1510077692
21151,5cr,1510071023
21151,5cc,1510076262
21151,5c,1510072143
21151,5q,1510077684
21151,5ef,1510077676
21151,5ek,1510076246
21151,5p,1510077668
21151,5cs,1510071007
21151,5n,1510071015
21151,5cf,1510077641
21151,5ce,1510077633
21151,5ct,1510070981
21151,3gt,1510121942
21151,5bg,1510077625
21151,5dr,1510076203
21151,5be,1510077617
21151,3fr,1510121977
21151,3fs,1510121985
21151,5cu,1510070973
21151,3ft,1510121683
21151,3fu,1510121691
21151,5cv,1510070965
21151,3fv,1510121705
21151,5du,1510077595
21151,3fø,1510121799
21151,5dt,1510077587
21151,5fk,1510084621
21151,5dv,1510076378
21151,5do,1510076343
21151,5et,1510084508
21151,5eu,1510084524
21151,5ev,1510084540
21151,5ex,1510084567
21151,5ca,1510076386
21151,5ey,1510084583
21151,5ez,1510084605
21151,5dl,1510076327
21151,6iu,1510077218
21151,5kc,1510139760
21151,6hp,1510074367
21151,5dx,1510076335
21151,6fd,1510072453
21151,6hz,1510072488
21151,6fe,1510074316
21151,6ho,1510074359
21151,5dn,1510076319
21151,6cs,1510072437
21151,6hi,1510074294
21151,6hx,1510072488
21151,6hn,1510074332
21151,5ch,1510076297
21151,6hh,1510074278
21151,6ee,1510072410
21151,6bd,1510074324
21151,5cg,1510076270
21151,6ci,1510074308
21151,6ed,1510072399
21151,6ey,1510074154
21151,6ez,1510074170
21151,6eæ,1510074197
21151,6eø,1510074227
21151,6fa,1510074243
21151,6dk,1510074146
21151,6di,1510074162
21151,6dh,1510074189
21151,6fn,1510074200
21151,6fm,1510074219
21151,6cl,1510074235
21151,6dg,1510074251
21151,6dd,1510071163
21151,6de,1510071155
21151,6ck,1510074286
21151,6df,1510071147
21151,6bq,1510071120
21151,6br,1510071104
21151,6iy,1510071708
21151,6ae,1510071066
21151,6bs,1510071082
21151,6bb,1510073794
21151,6bl,1510073883
21151,6bc,1510071058
21151,6fo,1510073867
21151,5bc,1510076254
21151,5bd,1510076238
21151,6et,1510072186
21151,6in,1510118968
21151,6dy,1510072852
21151,6eu,1510072372
21151,6cu,1510072208
21151,6es,1510073948
21151,6cp,1510073956
21151,6dx,1510073972
21151,6cq,1510073999
21151,6hk,1510074340
21151,6bt,1510072720
21151,6bu,1510074014
21151,6ev,1510074030
21151,6bz,1510073492
21151,6ht,1510073964
21151,6fy,1510073425
21151,6db,1510073980
21151,6da,1510074006
21151,6bæ,1510073484
21151,6do,1510072704
21151,6dn,1510074022
21151,6by,1510072844
21151,6dm,1510074057
21151,6cm,1510074073
21151,6ap,1510073476
21151,6ao,1510072836
21151,6cf,1510071244
21151,6hf,1510084389
21151,5eq,1510084435
21151,5er,1510084451
21151,5fc,1510084494
21151,5es,1510084486
21151,5fd,1510084516
21151,5ir,1510120237
21151,5fe,1510084532
21151,5ff,1510084559
21151,5it,1510120253
21151,5fg,1510084575
21151,5iu,1510120261
21151,5fh,1510084591
21151,5iv,1510120288
21151,5fi,1510084613
21151,6ib,1510081894
21151,6gq,1510084397
21151,6eh,1510081908
21151,6fg,1510072259
21151,6gr,1510084419
21151,6cø,1510072291
21151,6if,1510072305
21151,6ef,1510072321
21151,6eg,1510081886
21151,6hø,1510072364
21151,6ei,1510072380
21151,6ek,1510072402
21151,6el,1510072429
21151,6ct,1510072240
21151,6em,1510072445
21151,6en,1510072461
21151,6cr,1510072267
21151,6eo,1510072496
21151,6fb,1510072313
21151,6ir,1510134696
21151,6ii,1510072283
21151,6il,1510085873
21151,6ex,1510072348
21151,6eb,1510072097
21151,6ec,1510072356
21151,6bv,1510074065
21151,6bx,1510074081
21151,6hv,1510074103
21151,6fc,1510074138
21151,6iv,1510077218
21151,6hg,1510084044
21151,6gs,1510084079
21151,6fø,1510084052
21151,6ga,1510084060
21151,6gb,1510084087
21151,6gc,1510084109
21151,6gd,1510084125
21151,6ge,1510084141
21151,6dz,1510072089
21151,6ep,1510072119
21151,6cx,1510072135
21151,6cy,1510072151
21151,6cz,1510072178
21151,6cæ,1510072194
21151,6eq,1510072100
21151,6er,1510072127
21151,3cp,1510073468
21151,6cv,1510072275
21151,6gg,1510084192
21151,7r,1510079644
21151,6gt,1510084095
21151,6gu,1510084117
21151,6gv,1510084133
21151,6gx,1510084168
21151,6gy,1510084184
21151,6gz,1510084206
21151,6gæ,1510084222
21151,6gø,1510084249
21151,6ha,1510084265
21151,6hb,1510084281
21151,6hc,1510084311
21151,6gf,1510084176
21151,6hd,1510084346
21151,6he,1510084362
21151,6gh,1510084214
21151,6it,1510077218
21151,6gi,1510084230
21151,6gk,1510084257
21151,6gl,1510084273
21151,6gm,1510084303
21151,6gn,1510084338
21151,6go,1510084354
21151,6gp,1510084370
21151,6ff,1510072224
21151,6hl,1510072232
21151,6hq,1510072216
21151,6ia,1510074049
21151,13c,1510071899
21151,29bc,1510078079
21151,29bz,1510074677
21151,3bg,1510078052
21151,3av,1510078060
21151,3bf,1510078036
21151,3au,1510078044
21151,3be,1510078001
21151,3at,1510078028
21151,3cb,1510073514
21151,3as,1510077994
21151,3bd,1510073506
21151,3ar,1510077986
21151,3bc,1510077978
21151,3by,1510073522
21151,3bz,1510073549
21151,3aq,1510077951
21151,3bb,1510077943
21151,3ap,1510077935
21151,3ct,1510077927
21151,3ao,1510077919
21151,3aø,1510077900
21151,3bu,1510082653
21151,3gu,1510122299
21151,3bv,1510082645
21151,3bx,1510082629
21151,3bt,1510082610
21151,3an,1510077897
21151,3bs,1510082602
21151,3aæ,1510077889
21151,7000y,0
21151,50a,1510076815
21151,3lf,1510130674
21151,4i,1510081401
21151,3hf,1510123651
21151,3hg,1510123678
21151,3hh,1510123686
21151,3oz,1510124445
21151,3ia,1510123759
21151,3ig,1510123694
21151,3ib,1510123767
21151,3ih,1510123708
21151,3ii,1510123716
21151,3ik,1510123724
21151,3il,1510123732
21151,4k,1510081428
21151,3im,1510123740
21151,3la,1510124208
21151,3pa,1510071600
21151,3ll,1510139043
21151,3lk,1510139035
21151,3lm,1510139051
21151,3li,1510139027
21151,3oæ,1510139256
21151,3ln,1510139078
21151,3lo,1510139086
21151,3lp,1510139094
21151,3mi,1510139477
21151,3lq,1510139108
21151,3mh,1510139469
21151,3mm,1510139507
21151,3mk,1510139485
21151,3lv,1510139310
21151,3ml,1510139493
21151,7000ba,0
21151,4am,1510081517
21151,4al,1510081533
21151,4aa,1510082661
21151,4cf,1510079792
21151,4bo,1510079849
21151,4l,1510081444
21151,4m,1510081460
21151,4n,1510081487
21151,4o,1510081509
21151,4p,1510081525
21151,4q,1510081541
21151,4gt,1510071651
21151,4r,1510081568
21151,4s,1510081592
21151,4t,1510081606
21151,4u,1510081614
21151,4v,1510081622
21151,4x,1510081630
21151,4y,1510081649
21151,4z,1510081657
21151,4æ,1510081665
21151,4gu,1510071651
21151,4ff,1510121438
21151,4fe,1510122191
21151,4fc,1510122183
21151,4fp,1510129811
21151,4fd,1510122272
21151,4df,1510071651
21151,7000ac,0
21151,4bh,1510081819
21151,3k,1510078222
21151,4az,1510081436
21151,4ay,1510078117
21151,4ax,1510078133
21151,4av,1510078168
21151,4de,1510078184
21151,4bl,1510071643
21151,3l,1510078206
21151,4ap,1510081452
21151,4ao,1510081479
21151,4aq,1510078125
21151,4ar,1510078141
21151,4as,1510078176
21151,4at,1510078192
21151,3g,1510078214
21151,4an,1510081495
21151,4dg,1510086330
21151,4ak,1510082688
21151,4ai,1510082718
21151,4ah,1510082734
21151,4ag,1510082750
21151,5el,1510082785
21151,4ab,1510082696
21151,4ac,1510082726
21151,4ad,1510082742
21151,4ae,1510082769
21151,4bg,1510071643
21151,4ø,1510081576
21151,4fæ,1510130887
21151,4bn,1510081584
21151,4ec,1510078354
21151,3db,1510078346
21151,3ee,1510087655
21151,3dc,1510078362
21151,3ol,1510141358
21151,3of,1510141366
21151,3ob,1510141439
21151,3no,1510141447
21151,3nh,1510141528
21151,3ng,1510141536
21151,3dd,1510078370
21151,3ok,1510141331
21151,3oe,1510141374
21151,3nf,1510141544
21151,3oa,1510141420
21151,3nn,1510141455
21151,3ni,1510141501
21151,3dv,1510078389
21151,3oi,1510141323
21151,3ne,1510141552
21151,3od,1510141382
21151,3nø,1510141412
21151,3oh,1510141315
21151,3oc,1510141390
21151,3næ,1510141404
21151,3og,1510141307
21151,3nx,1510141803
21151,3nv,1510141781
21151,3nu,1510141773
21151,3nz,1510141838
21151,3ny,1510141811
21151,4gz,1510149089
21151,4e,1510079822
21151,4ce,1510079806
21151,50b,1510148107
21151,7c,1510076777
21151,7ap,1510076769
21151,4bu,1510079857
21151,4bæ,1510079865
21151,4bz,1510079873
21151,4by,1510079881
21151,4bx,1510079903
21151,4bi,1510079911
21151,8s,1510076726
21151,8t,1510076742
21151,8ø,1510076696
21151,8æ,1510076661
21151,4bf,1510081746
21151,4be,1510081762
21151,4bd,1510081789
21151,4bc,1510081800
21151,4bb,1510081827
21151,8z,1510081851
21151,7000am,0
21151,8y,1510076645
21151,8v,1510081878
21152,4s,1510079652
21151,8x,1510076637
21151,4bk,1510081835
21151,4aæ,1510081754
21151,4bv,1510081843
21151,4aø,1510081770
21151,4ba,1510081797
21151,4cæ,1510074480
21151,4ci,1510079768
21151,4co,1510082335
21151,4cz,1510082386
21151,4ck,1510079741
21151,4cn,1510082351
21151,4cm,1510082378
21151,4cl,1510079733
21151,4fm,1510122264
21151,4eq,1510078486
21151,7000at,0
21151,4ep,1510078508
21151,4eo,1510078524
21151,4fk,1510122248
21151,4fl,1510122256
21151,4fh,1510122213
21151,4fi,1510122221
21151,4ed,1510078907
21151,4ee,1510078915
21151,4dø,1510078893
21151,4fg,1510122205
21151,4dæ,1510078885
21151,4ef,1510078923
21151,4dy,1510078613
21151,4ea,1510078877
21151,4gq,1510071635
21151,4eg,1510079083
21151,4dx,1510078591
21151,4eb,1510078869
